operator_id,total_records,incoming_records,outgoing_records,incoming_missed,incoming_answered_durations_sum,incoming_answered_count,outgoing_count,avg_time_to_answer_incoming,incoming_missed_rate,outgoing_rate,flag_high_missed,flag_slow_answer,flag_low_outgoing,ineficaz
934000.0,7,5,2,0,359,5,2,71.8,0.0,0.2857142857142857,False,False,True,False
934074.0,19,19,0,1,4919,18,0,273.27777777777777,0.05263157894736842,0.0,False,False,True,False
934076.0,7,7,0,1,216,6,0,36.0,0.14285714285714285,0.0,True,False,True,True
934098.0,5,5,0,2,45,3,0,15.0,0.4,0.0,True,False,True,True
934170.0,5,5,0,0,619,5,0,123.8,0.0,0.0,False,False,True,False
934188.0,5,3,2,0,207,3,2,69.0,0.0,0.4,False,False,False,False
934424.0,5,5,0,0,239,5,0,47.8,0.0,0.0,False,False,True,False
934426.0,5,0,5,0,0,0,5,,,1.0,False,False,False,False
934428.0,21,21,0,0,5274,21,0,251.14285714285714,0.0,0.0,False,False,True,False
934430.0,22,22,0,1,4540,21,0,216.1904761904762,0.045454545454545456,0.0,False,False,True,False
934432.0,6,6,0,0,967,6,0,161.16666666666666,0.0,0.0,False,False,True,False
934476.0,3,1,2,0,9,1,2,9.0,0.0,0.6666666666666666,False,False,False,False
934534.0,38,38,0,2,8481,36,0,235.58333333333334,0.05263157894736842,0.0,False,False,True,False
934608.0,7,7,0,0,867,7,0,123.85714285714286,0.0,0.0,False,False,True,False
935216.0,19,2,17,0,20,2,17,10.0,0.0,0.8947368421052632,False,False,False,False
935244.0,8,1,7,0,57,1,7,57.0,0.0,0.875,False,False,False,False
935246.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
935264.0,8,2,6,0,129,2,6,64.5,0.0,0.75,False,False,False,False
935268.0,4,4,0,0,129,4,0,32.25,0.0,0.0,False,False,True,False
935348.0,82,22,60,1,17397,21,60,828.4285714285714,0.045454545454545456,0.7317073170731707,False,False,False,False
935394.0,1,1,0,0,130,1,0,130.0,0.0,0.0,False,False,True,False
935548.0,15,12,3,0,1404,12,3,117.0,0.0,0.2,False,False,True,False
935870.0,7,7,0,0,265,7,0,37.857142857142854,0.0,0.0,False,False,True,False
935956.0,3,2,1,0,86,2,1,43.0,0.0,0.3333333333333333,False,False,True,False
935958.0,20,20,0,1,5827,19,0,306.6842105263158,0.05,0.0,False,False,True,False
936110.0,41,41,0,0,17408,41,0,424.5853658536585,0.0,0.0,False,False,True,False
936296.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
936324.0,34,12,22,0,2657,12,22,221.41666666666666,0.0,0.6470588235294118,False,False,False,False
936382.0,38,1,37,0,78,1,37,78.0,0.0,0.9736842105263158,False,False,False,False
936514.0,34,34,0,1,8896,33,0,269.57575757575756,0.029411764705882353,0.0,False,False,True,False
936984.0,32,32,0,0,6823,32,0,213.21875,0.0,0.0,False,False,True,False
937156.0,19,0,19,0,0,0,19,,,1.0,False,False,False,False
937352.0,12,0,12,0,0,0,12,,,1.0,False,False,False,False
937362.0,5,2,3,0,613,2,3,306.5,0.0,0.6,False,False,False,False
937366.0,4,2,2,0,286,2,2,143.0,0.0,0.5,False,False,False,False
937368.0,17,13,4,2,1180,11,4,107.27272727272727,0.15384615384615385,0.23529411764705882,True,False,True,True
937370.0,4,1,3,0,33,1,3,33.0,0.0,0.75,False,False,False,False
937372.0,23,0,23,0,0,0,23,,,1.0,False,False,False,False
937374.0,16,16,0,0,2262,16,0,141.375,0.0,0.0,False,False,True,False
937422.0,13,0,13,0,0,0,13,,,1.0,False,False,False,False
937428.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
937430.0,10,0,10,0,0,0,10,,,1.0,False,False,False,False
937432.0,8,3,5,1,50,2,5,25.0,0.3333333333333333,0.625,True,False,False,False
937604.0,36,5,31,0,703,5,31,140.6,0.0,0.8611111111111112,False,False,False,False
937650.0,6,0,6,0,0,0,6,,,1.0,False,False,False,False
937678.0,63,12,51,0,2482,12,51,206.83333333333334,0.0,0.8095238095238095,False,False,False,False
937708.0,92,32,60,0,25827,32,60,807.09375,0.0,0.6521739130434783,False,False,False,False
937710.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
937716.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
937720.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
937732.0,83,34,49,2,13823,32,49,431.96875,0.058823529411764705,0.5903614457831325,False,False,False,False
937736.0,91,34,57,2,25897,32,57,809.28125,0.058823529411764705,0.6263736263736264,False,False,False,False
937742.0,14,11,3,0,912,11,3,82.9090909090909,0.0,0.21428571428571427,False,False,True,False
937750.0,31,14,17,1,7337,13,17,564.3846153846154,0.07142857142857142,0.5483870967741935,False,False,False,False
937752.0,98,38,60,0,52669,38,60,1386.0263157894738,0.0,0.6122448979591837,False,True,False,False
937760.0,95,35,60,1,20519,34,60,603.5,0.02857142857142857,0.631578947368421,False,False,False,False
937762.0,92,33,59,1,7847,32,59,245.21875,0.030303030303030304,0.6413043478260869,False,False,False,False
937770.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
937772.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
937774.0,30,12,18,0,11244,12,18,937.0,0.0,0.6,False,False,False,False
937778.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
937780.0,95,36,59,2,17892,34,59,526.2352941176471,0.05555555555555555,0.6210526315789474,False,False,False,False
937782.0,38,16,22,0,1720,16,22,107.5,0.0,0.5789473684210527,False,False,False,False
937786.0,7,2,5,0,344,2,5,172.0,0.0,0.7142857142857143,False,False,False,False
937788.0,81,27,54,0,10632,27,54,393.77777777777777,0.0,0.6666666666666666,False,False,False,False
937808.0,87,30,57,1,12866,29,57,443.6551724137931,0.03333333333333333,0.6551724137931034,False,False,False,False
937810.0,88,31,57,0,8152,31,57,262.96774193548384,0.0,0.6477272727272727,False,False,False,False
937812.0,80,30,50,1,20790,29,50,716.8965517241379,0.03333333333333333,0.625,False,False,False,False
937854.0,97,31,66,0,14824,31,66,478.19354838709677,0.0,0.6804123711340206,False,False,False,False
937856.0,26,7,19,0,834,7,19,119.14285714285714,0.0,0.7307692307692307,False,False,False,False
937860.0,81,36,45,3,31456,33,45,953.2121212121212,0.08333333333333333,0.5555555555555556,False,False,False,False
937862.0,85,29,56,0,20442,29,56,704.8965517241379,0.0,0.6588235294117647,False,False,False,False
937864.0,27,18,9,1,4403,17,9,259.0,0.05555555555555555,0.3333333333333333,False,False,True,False
937868.0,74,23,51,1,5379,22,51,244.5,0.043478260869565216,0.6891891891891891,False,False,False,False
937870.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
937872.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
937874.0,16,6,10,1,2734,5,10,546.8,0.16666666666666666,0.625,True,False,False,False
937880.0,5,5,0,0,327,5,0,65.4,0.0,0.0,False,False,True,False
937888.0,96,35,61,0,21340,35,61,609.7142857142857,0.0,0.6354166666666666,False,False,False,False
937898.0,5,2,3,1,2017,1,3,2017.0,0.5,0.6,True,True,False,True
937900.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
937902.0,91,30,61,1,27680,29,61,954.4827586206897,0.03333333333333333,0.6703296703296703,False,False,False,False
937956.0,60,59,1,8,89186,51,1,1748.7450980392157,0.13559322033898305,0.016666666666666666,True,True,True,True
937958.0,53,53,0,5,34856,48,0,726.1666666666666,0.09433962264150944,0.0,False,False,True,False
937960.0,47,47,0,2,29564,45,0,656.9777777777778,0.0425531914893617,0.0,False,False,True,False
937962.0,37,37,0,3,13491,34,0,396.79411764705884,0.08108108108108109,0.0,False,False,True,False
937966.0,92,32,60,2,21704,30,60,723.4666666666667,0.0625,0.6521739130434783,False,False,False,False
937980.0,50,20,30,0,8413,20,30,420.65,0.0,0.6,False,False,False,False
937984.0,26,9,17,0,410,9,17,45.55555555555556,0.0,0.6538461538461539,False,False,False,False
937988.0,67,25,42,0,9295,25,42,371.8,0.0,0.6268656716417911,False,False,False,False
938022.0,16,5,11,0,371,5,11,74.2,0.0,0.6875,False,False,False,False
938070.0,8,0,8,0,0,0,8,,,1.0,False,False,False,False
938072.0,8,0,8,0,0,0,8,,,1.0,False,False,False,False
938074.0,10,0,10,0,0,0,10,,,1.0,False,False,False,False
938078.0,11,0,11,0,0,0,11,,,1.0,False,False,False,False
938080.0,8,0,8,0,0,0,8,,,1.0,False,False,False,False
938414.0,28,9,19,2,14002,7,19,2000.2857142857142,0.2222222222222222,0.6785714285714286,True,True,False,True
938432.0,6,6,0,0,1335,6,0,222.5,0.0,0.0,False,False,True,False
938612.0,37,17,20,0,7010,17,20,412.3529411764706,0.0,0.5405405405405406,False,False,False,False
938614.0,23,13,10,1,2148,12,10,179.0,0.07692307692307693,0.43478260869565216,False,False,False,False
938842.0,12,0,12,0,0,0,12,,,1.0,False,False,False,False
938896.0,138,47,91,5,74216,42,91,1767.047619047619,0.10638297872340426,0.6594202898550725,False,True,False,False
939212.0,14,7,7,0,662,7,7,94.57142857142857,0.0,0.5,False,False,False,False
939218.0,58,9,49,0,1428,9,49,158.66666666666666,0.0,0.8448275862068966,False,False,False,False
939222.0,81,21,60,0,3185,21,60,151.66666666666666,0.0,0.7407407407407407,False,False,False,False
939224.0,71,15,56,1,1402,14,56,100.14285714285714,0.06666666666666667,0.7887323943661971,False,False,False,False
939236.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
939370.0,72,44,28,4,66520,40,28,1663.0,0.09090909090909091,0.3888888888888889,False,True,False,False
939376.0,93,30,63,1,72588,29,63,2503.0344827586205,0.03333333333333333,0.6774193548387096,False,True,False,False
939470.0,30,7,23,0,1890,7,23,270.0,0.0,0.7666666666666667,False,False,False,False
939474.0,62,20,42,0,32616,20,42,1630.8,0.0,0.6774193548387096,False,True,False,False
939476.0,35,7,28,1,2693,6,28,448.8333333333333,0.14285714285714285,0.8,True,False,False,False
939478.0,43,12,31,1,528,11,31,48.0,0.08333333333333333,0.7209302325581395,False,False,False,False
939684.0,40,10,30,0,1356,10,30,135.6,0.0,0.75,False,False,False,False
939698.0,3,2,1,0,37,2,1,18.5,0.0,0.3333333333333333,False,False,True,False
939706.0,68,33,35,4,36462,29,35,1257.3103448275863,0.12121212121212122,0.5147058823529411,False,True,False,False
939708.0,9,7,2,1,487,6,2,81.16666666666667,0.14285714285714285,0.2222222222222222,True,False,True,True
939716.0,12,2,10,0,783,2,10,391.5,0.0,0.8333333333333334,False,False,False,False
939718.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
939736.0,8,0,8,0,0,0,8,,,1.0,False,False,False,False
939738.0,60,0,60,0,0,0,60,,,1.0,False,False,False,False
939762.0,129,41,88,0,53481,41,88,1304.4146341463415,0.0,0.6821705426356589,False,True,False,False
939886.0,45,0,45,0,0,0,45,,,1.0,False,False,False,False
940430.0,27,25,2,1,6194,24,2,258.0833333333333,0.04,0.07407407407407407,False,False,True,False
940432.0,44,17,27,0,15389,17,27,905.2352941176471,0.0,0.6136363636363636,False,False,False,False
940434.0,62,21,41,0,16738,21,41,797.047619047619,0.0,0.6612903225806451,False,False,False,False
940436.0,14,9,5,0,2889,9,5,321.0,0.0,0.35714285714285715,False,False,False,False
940438.0,72,22,50,0,5587,22,50,253.95454545454547,0.0,0.6944444444444444,False,False,False,False
940440.0,24,16,8,0,6252,16,8,390.75,0.0,0.3333333333333333,False,False,True,False
940442.0,72,27,45,2,16330,25,45,653.2,0.07407407407407407,0.625,False,False,False,False
940456.0,36,15,21,0,1204,15,21,80.26666666666667,0.0,0.5833333333333334,False,False,False,False
940458.0,43,19,24,0,1506,19,24,79.26315789473684,0.0,0.5581395348837209,False,False,False,False
940460.0,29,0,29,0,0,0,29,,,1.0,False,False,False,False
940474.0,15,0,15,0,0,0,15,,,1.0,False,False,False,False
940486.0,6,0,6,0,0,0,6,,,1.0,False,False,False,False
940508.0,2,2,0,0,148,2,0,74.0,0.0,0.0,False,False,True,False
940512.0,1,1,0,0,1,1,0,1.0,0.0,0.0,False,False,True,False
940514.0,1,1,0,0,6,1,0,6.0,0.0,0.0,False,False,True,False
940568.0,6,2,4,0,246,2,4,123.0,0.0,0.6666666666666666,False,False,False,False
940588.0,68,52,16,15,187675,37,16,5072.2972972972975,0.28846153846153844,0.23529411764705882,True,True,True,True
940596.0,15,1,14,0,96,1,14,96.0,0.0,0.9333333333333333,False,False,False,False
940610.0,2,1,1,0,78,1,1,78.0,0.0,0.5,False,False,False,False
940614.0,28,11,17,3,8191,8,17,1023.875,0.2727272727272727,0.6071428571428571,True,True,False,True
940616.0,78,31,47,5,44893,26,47,1726.6538461538462,0.16129032258064516,0.6025641025641025,True,True,False,True
940622.0,59,28,31,10,33557,18,31,1864.2777777777778,0.35714285714285715,0.5254237288135594,True,True,False,True
940624.0,79,34,45,3,59707,31,45,1926.032258064516,0.08823529411764706,0.569620253164557,False,True,False,False
940630.0,61,49,12,11,180560,38,12,4751.578947368421,0.22448979591836735,0.19672131147540983,True,True,True,True
940634.0,67,30,37,6,40431,24,37,1684.625,0.2,0.5522388059701493,True,True,False,True
940652.0,55,28,27,7,21174,21,27,1008.2857142857143,0.25,0.4909090909090909,True,True,False,True
940658.0,84,37,47,6,72097,31,47,2325.7096774193546,0.16216216216216217,0.5595238095238095,True,True,False,True
940772.0,1,1,0,0,306,1,0,306.0,0.0,0.0,False,False,True,False
940782.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
940788.0,7,0,7,0,0,0,7,,,1.0,False,False,False,False
940802.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
940814.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
940828.0,4,1,3,0,55,1,3,55.0,0.0,0.75,False,False,False,False
940842.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
940848.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
940952.0,32,13,19,0,1206,13,19,92.76923076923077,0.0,0.59375,False,False,False,False
940968.0,13,13,0,0,3775,13,0,290.38461538461536,0.0,0.0,False,False,True,False
941192.0,52,0,52,0,0,0,52,,,1.0,False,False,False,False
941384.0,86,24,62,0,7936,24,62,330.6666666666667,0.0,0.7209302325581395,False,False,False,False
941390.0,7,1,6,0,65,1,6,65.0,0.0,0.8571428571428571,False,False,False,False
941628.0,11,1,10,0,99,1,10,99.0,0.0,0.9090909090909091,False,False,False,False
941736.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
941740.0,6,0,6,0,0,0,6,,,1.0,False,False,False,False
941786.0,1,1,0,0,309,1,0,309.0,0.0,0.0,False,False,True,False
941810.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
941816.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
941826.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
941838.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
941842.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
941844.0,10,4,6,1,110,3,6,36.666666666666664,0.25,0.6,True,False,False,False
942174.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
942214.0,2,2,0,0,76,2,0,38.0,0.0,0.0,False,False,True,False
943050.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
943066.0,58,16,42,0,8023,16,42,501.4375,0.0,0.7241379310344828,False,False,False,False
943818.0,6,1,5,0,118,1,5,118.0,0.0,0.8333333333333334,False,False,False,False
944210.0,34,19,15,0,14060,19,15,740.0,0.0,0.4411764705882353,False,False,False,False
944216.0,89,52,37,16,28058,36,37,779.3888888888889,0.3076923076923077,0.4157303370786517,True,False,False,False
944218.0,90,48,42,11,34602,37,42,935.1891891891892,0.22916666666666666,0.4666666666666667,True,False,False,False
944220.0,106,51,55,12,35980,39,55,922.5641025641025,0.23529411764705882,0.5188679245283019,True,False,False,False
944222.0,96,45,51,11,28607,34,51,841.3823529411765,0.24444444444444444,0.53125,True,False,False,False
944226.0,88,50,38,14,27067,36,38,751.8611111111111,0.28,0.4318181818181818,True,False,False,False
944228.0,13,10,3,0,4190,10,3,419.0,0.0,0.23076923076923078,False,False,True,False
944246.0,6,5,1,0,1478,5,1,295.6,0.0,0.16666666666666666,False,False,True,False
944310.0,2,2,0,0,252,2,0,126.0,0.0,0.0,False,False,True,False
944474.0,7,2,5,0,130,2,5,65.0,0.0,0.7142857142857143,False,False,False,False
944476.0,32,26,6,0,13959,26,6,536.8846153846154,0.0,0.1875,False,False,True,False
944560.0,4,3,1,0,66,3,1,22.0,0.0,0.25,False,False,True,False
944564.0,2,2,0,0,40,2,0,20.0,0.0,0.0,False,False,True,False
944644.0,50,14,36,0,2815,14,36,201.07142857142858,0.0,0.72,False,False,False,False
944646.0,72,24,48,1,23009,23,48,1000.3913043478261,0.041666666666666664,0.6666666666666666,False,True,False,False
944648.0,25,3,22,0,269,3,22,89.66666666666667,0.0,0.88,False,False,False,False
944764.0,45,21,24,2,33163,19,24,1745.421052631579,0.09523809523809523,0.5333333333333333,False,True,False,False
944766.0,27,12,15,1,13850,11,15,1259.090909090909,0.08333333333333333,0.5555555555555556,False,True,False,False
944808.0,30,30,0,0,26229,30,0,874.3,0.0,0.0,False,False,True,False
944908.0,2,2,0,0,3,2,0,1.5,0.0,0.0,False,False,True,False
945046.0,20,13,7,3,6575,10,7,657.5,0.23076923076923078,0.35,True,False,False,False
945052.0,19,9,10,1,7474,8,10,934.25,0.1111111111111111,0.5263157894736842,False,False,False,False
945058.0,3,2,1,0,45,2,1,22.5,0.0,0.3333333333333333,False,False,True,False
945074.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
945274.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
945278.0,44,0,44,0,0,0,44,,,1.0,False,False,False,False
945280.0,43,0,43,0,0,0,43,,,1.0,False,False,False,False
945282.0,56,0,56,0,0,0,56,,,1.0,False,False,False,False
945284.0,41,0,41,0,0,0,41,,,1.0,False,False,False,False
945286.0,62,0,62,0,0,0,62,,,1.0,False,False,False,False
945288.0,36,0,36,0,0,0,36,,,1.0,False,False,False,False
945290.0,64,0,64,0,0,0,64,,,1.0,False,False,False,False
945294.0,40,0,40,0,0,0,40,,,1.0,False,False,False,False
945296.0,71,0,71,0,0,0,71,,,1.0,False,False,False,False
945298.0,44,0,44,0,0,0,44,,,1.0,False,False,False,False
945302.0,70,0,70,0,0,0,70,,,1.0,False,False,False,False
945304.0,38,0,38,0,0,0,38,,,1.0,False,False,False,False
945308.0,31,0,31,0,0,0,31,,,1.0,False,False,False,False
945310.0,45,0,45,0,0,0,45,,,1.0,False,False,False,False
945312.0,50,0,50,0,0,0,50,,,1.0,False,False,False,False
945314.0,59,0,59,0,0,0,59,,,1.0,False,False,False,False
945316.0,61,0,61,0,0,0,61,,,1.0,False,False,False,False
945318.0,32,0,32,0,0,0,32,,,1.0,False,False,False,False
945320.0,38,0,38,0,0,0,38,,,1.0,False,False,False,False
945322.0,63,0,63,0,0,0,63,,,1.0,False,False,False,False
945324.0,49,0,49,0,0,0,49,,,1.0,False,False,False,False
945710.0,1,1,0,0,50,1,0,50.0,0.0,0.0,False,False,True,False
945728.0,8,0,8,0,0,0,8,,,1.0,False,False,False,False
945894.0,17,0,17,0,0,0,17,,,1.0,False,False,False,False
945898.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
945900.0,43,0,43,0,0,0,43,,,1.0,False,False,False,False
945902.0,38,0,38,0,0,0,38,,,1.0,False,False,False,False
945904.0,37,0,37,0,0,0,37,,,1.0,False,False,False,False
946020.0,1,1,0,0,5,1,0,5.0,0.0,0.0,False,False,True,False
946032.0,1,1,0,0,95,1,0,95.0,0.0,0.0,False,False,True,False
946072.0,2,1,1,0,175,1,1,175.0,0.0,0.5,False,False,False,False
946454.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
946468.0,1,1,0,0,18,1,0,18.0,0.0,0.0,False,False,True,False
946582.0,23,10,13,0,3821,10,13,382.1,0.0,0.5652173913043478,False,False,False,False
946916.0,11,11,0,0,1165,11,0,105.9090909090909,0.0,0.0,False,False,True,False
946988.0,4,2,2,0,119,2,2,59.5,0.0,0.5,False,False,False,False
947304.0,64,18,46,3,5868,15,46,391.2,0.16666666666666666,0.71875,True,False,False,False
947306.0,1,1,0,0,21,1,0,21.0,0.0,0.0,False,False,True,False
947480.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
947590.0,40,0,40,0,0,0,40,,,1.0,False,False,False,False
947592.0,30,0,30,0,0,0,30,,,1.0,False,False,False,False
947596.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
947598.0,40,0,40,0,0,0,40,,,1.0,False,False,False,False
947600.0,33,0,33,0,0,0,33,,,1.0,False,False,False,False
947604.0,46,1,45,0,85,1,45,85.0,0.0,0.9782608695652174,False,False,False,False
947610.0,14,2,12,0,61,2,12,30.5,0.0,0.8571428571428571,False,False,False,False
947612.0,37,1,36,0,784,1,36,784.0,0.0,0.972972972972973,False,False,False,False
947614.0,40,0,40,0,0,0,40,,,1.0,False,False,False,False
947616.0,46,0,46,0,0,0,46,,,1.0,False,False,False,False
947618.0,37,0,37,0,0,0,37,,,1.0,False,False,False,False
947620.0,47,0,47,0,0,0,47,,,1.0,False,False,False,False
947636.0,10,0,10,0,0,0,10,,,1.0,False,False,False,False
947638.0,43,1,42,0,124,1,42,124.0,0.0,0.9767441860465116,False,False,False,False
947640.0,27,0,27,0,0,0,27,,,1.0,False,False,False,False
947642.0,42,1,41,0,144,1,41,144.0,0.0,0.9761904761904762,False,False,False,False
947644.0,45,0,45,0,0,0,45,,,1.0,False,False,False,False
947646.0,35,0,35,0,0,0,35,,,1.0,False,False,False,False
947648.0,41,0,41,0,0,0,41,,,1.0,False,False,False,False
947650.0,45,0,45,0,0,0,45,,,1.0,False,False,False,False
947652.0,32,0,32,0,0,0,32,,,1.0,False,False,False,False
947654.0,40,0,40,0,0,0,40,,,1.0,False,False,False,False
947658.0,49,0,49,0,0,0,49,,,1.0,False,False,False,False
947816.0,20,6,14,0,707,6,14,117.83333333333333,0.0,0.7,False,False,False,False
947818.0,14,4,10,0,367,4,10,91.75,0.0,0.7142857142857143,False,False,False,False
947820.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
948150.0,8,3,5,0,832,3,5,277.3333333333333,0.0,0.625,False,False,False,False
948170.0,3,2,1,0,52,2,1,26.0,0.0,0.3333333333333333,False,False,True,False
948182.0,75,25,50,0,10465,25,50,418.6,0.0,0.6666666666666666,False,False,False,False
948282.0,1,1,0,0,60,1,0,60.0,0.0,0.0,False,False,True,False
948284.0,4,4,0,0,72,4,0,18.0,0.0,0.0,False,False,True,False
948286.0,37,37,0,5,17586,32,0,549.5625,0.13513513513513514,0.0,True,False,True,True
948288.0,10,10,0,1,1436,9,0,159.55555555555554,0.1,0.0,False,False,True,False
948524.0,4,4,0,0,165,4,0,41.25,0.0,0.0,False,False,True,False
948756.0,24,1,23,1,0,0,23,,1.0,0.9583333333333334,True,False,False,False
948758.0,47,8,39,1,2294,7,39,327.7142857142857,0.125,0.8297872340425532,True,False,False,False
949252.0,2,2,0,0,300,2,0,150.0,0.0,0.0,False,False,True,False
949420.0,5,4,1,0,957,4,1,239.25,0.0,0.2,False,False,True,False
950444.0,28,0,28,0,0,0,28,,,1.0,False,False,False,False
950632.0,1,1,0,0,25,1,0,25.0,0.0,0.0,False,False,True,False
950634.0,8,8,0,0,118,8,0,14.75,0.0,0.0,False,False,True,False
950640.0,1,1,0,0,184,1,0,184.0,0.0,0.0,False,False,True,False
950672.0,24,1,23,0,48,1,23,48.0,0.0,0.9583333333333334,False,False,False,False
950806.0,6,4,2,0,106,4,2,26.5,0.0,0.3333333333333333,False,False,True,False
950972.0,22,4,18,0,260,4,18,65.0,0.0,0.8181818181818182,False,False,False,False
951046.0,11,3,8,0,57,3,8,19.0,0.0,0.7272727272727273,False,False,False,False
951118.0,4,4,0,0,258,4,0,64.5,0.0,0.0,False,False,True,False
951186.0,17,12,5,0,8122,12,5,676.8333333333334,0.0,0.29411764705882354,False,False,True,False
951290.0,11,1,10,0,502,1,10,502.0,0.0,0.9090909090909091,False,False,False,False
951332.0,8,4,4,0,821,4,4,205.25,0.0,0.5,False,False,False,False
951408.0,13,0,13,0,0,0,13,,,1.0,False,False,False,False
951490.0,16,16,0,1,3638,15,0,242.53333333333333,0.0625,0.0,False,False,True,False
951492.0,59,14,45,0,4302,14,45,307.2857142857143,0.0,0.7627118644067796,False,False,False,False
951506.0,55,17,38,0,3863,17,38,227.23529411764707,0.0,0.6909090909090909,False,False,False,False
951508.0,75,33,42,10,28987,23,42,1260.304347826087,0.30303030303030304,0.56,True,True,False,True
951526.0,11,11,0,0,1035,11,0,94.0909090909091,0.0,0.0,False,False,True,False
951614.0,3,3,0,0,267,3,0,89.0,0.0,0.0,False,False,True,False
951648.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
951650.0,4,1,3,0,57,1,3,57.0,0.0,0.75,False,False,False,False
952114.0,17,1,16,0,6,1,16,6.0,0.0,0.9411764705882353,False,False,False,False
952116.0,9,0,9,0,0,0,9,,,1.0,False,False,False,False
952126.0,5,5,0,0,317,5,0,63.4,0.0,0.0,False,False,True,False
952196.0,4,2,2,0,84,2,2,42.0,0.0,0.5,False,False,False,False
952292.0,1,1,0,0,451,1,0,451.0,0.0,0.0,False,False,True,False
952392.0,44,0,44,0,0,0,44,,,1.0,False,False,False,False
952458.0,37,0,37,0,0,0,37,,,1.0,False,False,False,False
952460.0,23,0,23,0,0,0,23,,,1.0,False,False,False,False
952462.0,7,6,1,0,525,6,1,87.5,0.0,0.14285714285714285,False,False,True,False
952466.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
952468.0,37,0,37,0,0,0,37,,,1.0,False,False,False,False
952656.0,25,4,21,0,809,4,21,202.25,0.0,0.84,False,False,False,False
952666.0,1,1,0,0,56,1,0,56.0,0.0,0.0,False,False,True,False
952678.0,1,1,0,0,91,1,0,91.0,0.0,0.0,False,False,True,False
952734.0,19,19,0,0,112262,19,0,5908.526315789473,0.0,0.0,False,True,True,True
952914.0,49,15,34,0,8251,15,34,550.0666666666667,0.0,0.6938775510204082,False,False,False,False
952916.0,5,1,4,0,161,1,4,161.0,0.0,0.8,False,False,False,False
952948.0,96,33,63,7,397079,26,63,15272.26923076923,0.21212121212121213,0.65625,True,True,False,True
952954.0,2,2,0,0,15,2,0,7.5,0.0,0.0,False,False,True,False
952968.0,3,2,1,0,25,2,1,12.5,0.0,0.3333333333333333,False,False,True,False
952982.0,6,6,0,0,391,6,0,65.16666666666667,0.0,0.0,False,False,True,False
953362.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
953458.0,6,0,6,0,0,0,6,,,1.0,False,False,False,False
953460.0,6,0,6,0,0,0,6,,,1.0,False,False,False,False
953462.0,30,0,30,0,0,0,30,,,1.0,False,False,False,False
953464.0,44,17,27,1,2767,16,27,172.9375,0.058823529411764705,0.6136363636363636,False,False,False,False
953940.0,1,1,0,0,17,1,0,17.0,0.0,0.0,False,False,True,False
953952.0,3,3,0,0,572,3,0,190.66666666666666,0.0,0.0,False,False,True,False
954086.0,2,1,1,0,277,1,1,277.0,0.0,0.5,False,False,False,False
954284.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
954290.0,7,7,0,0,1071,7,0,153.0,0.0,0.0,False,False,True,False
954318.0,2,1,1,0,12,1,1,12.0,0.0,0.5,False,False,False,False
954376.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
954378.0,5,0,5,0,0,0,5,,,1.0,False,False,False,False
954380.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
954616.0,6,6,0,0,404,6,0,67.33333333333333,0.0,0.0,False,False,True,False
954642.0,16,0,16,0,0,0,16,,,1.0,False,False,False,False
